,text,pred
4514,"RT @Natali_Cristi3n: GA 200K utk 4 orang pemenang 🎉🥳
Berbagi kebaikan setiap hari maka akan menjadi Berkat utk kita.

Doakan Indonesia 🇮🇩❤️…",0
4515,"RT @555Akhmad: Lagi Ngelawak lu?? Menjalankan Tugas apa?? Selama Covid kerjanya cuma Sengsarakan Rakyat, TKI di PHK besar2an, lalu Masukin…",1
4516,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
4517,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4518,"RT @detikcom: Beredar informasi vaksin COVID-19 memicu ADE (Antibody Dependent Enhancement), membuat virus jadi lebih ganas. Pakar memastik…",1
4519,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
4520,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
4521,"RT @_RtnaSalleh: @emrhaqim Patut sepak sampai matahari biar mati terbakar. So called terpaling “Kerajaan” yg gaji puluh ribu, dibayar pakai…",1
4522,"RT @ferizandra: Luhut bilang, lonjakan kasus Covid-19 buah dari mudik ramai2... sedangkan Ikatan Dokter Indonesia (IDI) bilang, lonjakan ka…",0
4523,@Askrlfess HEH NAPA KOPED SI. GUE KIRA KOPED TU SPRINKLES TAI YA. GUE BACA 3 KALI BARU NGEH KOPED TU COVID YA AAAAAAAAA😠😠😠😠,0
4524,RT @jawapos: Profesor Wiku: Tidak Semua Pasien Covid-19 Harus ke Rumah Sakit https://t.co/sr5AWul2Et,-1
4525,RT @wanneilish: tiba tiba dia menjauh padahal aku tak positif covid.,-1
4526,"@bertanyarl BANYAK YG NGESELIN PLS, ada tetangga anaknya bawa temennya tuh sekitar 10 orang kerumahnya dan lg ada y… https://t.co/asM2uda0T0",-1
4527,"RT @detikcom: Beredar informasi vaksin COVID-19 memicu ADE (Antibody Dependent Enhancement), membuat virus jadi lebih ganas. Pakar memastik…",1
4528,"RT @detikcom: Beredar informasi vaksin COVID-19 memicu ADE (Antibody Dependent Enhancement), membuat virus jadi lebih ganas. Pakar memastik…",1
4529,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4530,@wowwok Wong2 ro percoyo covid ga..?,-1
4531,@adearmando1 Kepalanya dah keba covid.... Diluar sana masyarakat lagi panik.. Ini nyeplos asal bunyi... Dan bukan h… https://t.co/GQFJVORCcA,1
4532,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
4533,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
4534,"hobby bgt karaoke malem2 ngeganggu tetangga yg lain🤮 semoga pada positive covid kalian semua, sesak nafas parah trus ga kebagian oksigen ☺️",0
4535,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
4536,"timeline ad beberapa yg banyak positif covid,semoga lekas membaik yaa... semangat negatif,💪💪
tetep jaga kesehatan d… https://t.co/h7yoguXMqy",1
4537,"Hikmah yang boleh dipelajari yang pertama

1. Allah pemegang hati manusia. Minta dekat Allah agar kita dpt kawal em… https://t.co/ZIiHyKnLEK",1
4538,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4539,"RT @kamarulafiquez: Tahun lepas, kes COVID-19 di Itali antara yang paling teruk di dunia. Sampai berbelas trak tentera digunakan untuk meng…",1
4540,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4541,Bersyukur banget masih diberikan kesehatan dijauhkan dari covid 🙏🏻 tetap jaga protokol kesehatan 🙏🏻🙏🏻,-1
4542,"RT @__RismaWidiono_: Gubernur @ganjarpranowo Buat Call Center Covid-19, 24 Jam Layani Keluhan Masyarakat Soal Kesehatan

Call Center Covid-…",1
4543,"RT @vupresente: btw, teman-teman aku baru dapet info dari temanku, ini ada website untuk cari RS yang lagi kosong untuk yang non ataupun CO…",-1
4544,RT @RAMujiyono: Melepas 1 unit ambulance RAM untuk dipergunankan Gugus Tugas Penanganan Covid Kec Cakung atas perintah org wasekjen ganteng…,0
4545,"RT @suhazeli: Vaksin adalah salah satu dari kaedah mencegah. Ianya bukan satu itu sahaja, selain dari pematuhan SOP.

Vaksin bukan juga uba…",1
4546,"@Tony_HeXa Indonesia memang sebagian pembiznis sudah hilang akhlak , makanya covid gak heran berkembang terus subur… https://t.co/olMsXxi6ic",1
4547,RT @KompasTV: Ratusan Orang Dengan Gangguan Jiwa (ODGJ) yang menjalani perawatan di Rumah Sakit Khusus Daerah (RSKD) Dadi Makassar dinyatak…,0
4548,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4549,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4550,@thomas_vetra EHH NGENTOT DARIPADA YANG DI STAGE KENA SEMUA MENDING MAEN DI GH LAH GOBLOK OTAK KEMANA ANJING UDAH T… https://t.co/c1k9xdVh4V,0
4551,"RT @Melakahariini: 10 dikesan positif COVID-19, pasar raya di Cheng tutup seminggu https://t.co/9HA1Ca81ZI https://t.co/72ltsD9tSv",1
4552,RT @Ekiadityaaa: “Harus diumumin ya kalau kena Covid?” Sebaiknya iya. Supaya yang pernah berkontak dengan penderita bisa waspada &amp; periksa.…,0
4553,"RT @humaskabklaten: Update Situasi Covid-19 Di Kab.Klaten, Minggu 27 Juni 2021 : 38 Sembuh, 489 Terkonfirmasi Baru (329 Rapid Antigen, 160…",0
4554,"RT @Randyriannn: @ganjarpranowo selamat siang pak, perkenalkan nama saya randy warga Semarang 
Saya pasien positif covid dan sedang melakuk…",-1
4555,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
4556,"@__Sridiana_3va @mamas_tamvan Bu dokter , apakah kalau kena covid  badan terasa sakit semua meskipun tidak demam.?",0
4557,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
4558,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
4559,"RT @Natali_Cristi3n: GA 200K utk 4 orang pemenang 🎉🥳
Berbagi kebaikan setiap hari maka akan menjadi Berkat utk kita.

Doakan Indonesia 🇮🇩❤️…",0
4560,RT @detikcom: Kabar duka kembali menyelimuti dunia kesehatan Kota Surabaya. Seorang dokter meninggal terpapar COVID-19. https://t.co/yGxCBp…,1
4561,"Minggu2 ini liat inpo kalo covid di jogja grafiknya naik lg, buat temen2 selalu jaga ksehatanya ya bisa… https://t.co/97KfzkYogn",1
4562,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
4563,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
4564,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
4565,"RT @sideofdorothy: Yuk kalau positif COVID-19 jangan langsung panik ya!

PEDOMAN ISOLASI MANDIRI PASIEN POSITIF COVID-19 DI RUMAH.

- sebua…",1
4566,"RT @akibaryou: IGD RS di Jogja, dari kota sampe kabupaten, pada tutup. IGD lho ini, bukan cuma bangsal COVID.

Ini serius masih ga di-lockd…",0
4567,RT @AndiKhomeini: Dexamethason. Orang sehat dan pasien COVID gejala ringan tolong hindari obat itu. Sistem imun kalian harus bekerja optima…,1
4568,"@IrutPagut Tapi faktanya nutup jalan juga gak efektif mencegah penularan Covid, terlihat dari awal pandemi sampai s… https://t.co/a9jZugUwRE",1
4569,"RT @sheyalll: Gubernur Papua memberi intruksi kepada masyarakat Papua untuk tetap disiplin dan patuhi aturan.

Hindari kerumunan guna memut…",0
4570,"RT @dr_koko28: Persentase tingkat kesembuhan Covid jika teman2 amati selama 1 bulan ini terus menurun.

Persentase tingkat kematian perlaha…",0
4571,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
4572,"RT @senalkaff: So PM tunggu COVID turun atau COVID tunggu PM turun?

Konpius lah.",-1
4573,"RT @MFaizGhifari: Untuk mengumpulkan poster / informasi lokasi vaksinasi covid, aku coba buat web yg berfungsi untuk:

• Upload Info Vaksin…",0
4574,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
4575,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
4576,"RT @maspiyuaja: China Gunakan Vaksin Covid-19 Sebagai Alat Politik Menekan Negara Lain, Ukrainia Akhirnya Cabut Dukungan Soal Xinjiang http…",1
4577,"https://t.co/GQHLnsMIlV

Taat prokes yuk , dukung anjuran pemerintah biar covid cepet sirna dari muka bumi.

#BersamaHajarWabah",1
4578,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
4579,"Saya mohon kerajaan disamping mempamerkan rekod angka yang positif dan mati akibat covid, please sertakan jumlah ya… https://t.co/TeIAZe7iub",1
4580,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
4581,Negara² lain covid e wes berkurang derastis lo 🤧,1
4582,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
4583,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
4584,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
4585,RT @ramlysmail_: Seriau pulak bila merata2 berbicara topik bunuh diri. Satu topik yang agak taboo sebelum munculnya covid. What's happened…,0
4586,"-dips! minta doanya ibuku lg sakit gejalanya mirip covid, aku takut bgt hawanya jd lemes",-1
4587,"RT @RodriChen: Sy tahu kondisi sistem kesehatan di NTT. Alasan COVID blm menggila di sana adlh keterbatasan transport dr Jawa, mobilitas pe…",1
4588,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4589,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
4590,"RT @bitxt: bego bgt kok bisa2nya ya ada negara lockdown gara2 covid, kenapa ga dikorupsi aja duit bansosnya",-1
4591,RT @wanneilish: tiba tiba dia menjauh padahal aku tak positif covid.,-1
4592,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
4593,"RT @TirtoID: Menteri Kesehatan Budi Gunadi Sadikin menyatakan, pemerintah telah berhasil mencapai target 1,31 juta dosis penyuntikan vaksin…",-1
4594,"Sedih, bumil kidul ndeso meninggal + Covid. Sedih lagi udah ada yg takziah, dibilangnya meninggal karena jantung. Huhu",1
4595,"RT @JapenSabah: Status Terkini COVID-19, 27 Jun 2021
 
Kes sembuh= 4,777
Jumlah kes sembuh=667,709

Kes baharu positif=5,586 (3 import) 
Ju…",1
4596,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
4597,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
4598,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
4599,@aprifeb Covid ga pergi2. Jadi km ga kesini2. Sad.,-1
4600,"@ganeshazaki @BacangSpecial @pejabrut Ya gapapa si, ntar yg sehat dan di WFH ga di gaji tapi yg kena covid tetep di gaji wkwk",-1
4601,RT @detikcom: Kabar duka kembali menyelimuti dunia kesehatan Kota Surabaya. Seorang dokter meninggal terpapar COVID-19. https://t.co/yGxCBp…,1
4602,"RT @asumsico: Pecah rekor lagi, kasus corona di RI tambah 21.432 pada Minggu (27/6).

Total kumulatif kasus COVID-19 di RI 2.115.304 kasus.…",0
4603,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
4604,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
4605,"RT @embah72: Banyak korban Covid yang tidak dapat kesempatan masuk ruang rawat yg layak.
Bapak satu ini malah mencoba utk kabur dr ruang ra…",-1
4606,lepastu nnt boleh dine in dalam kedai 2 org. senang cita pkpb jelah. biar mati sebab covid dari mati bunuh diri 🥲 https://t.co/N0gaatik2x,-1
4607,"@FerdinandHaean3 @TofaTofa_id Semvak hijau hingga merah, bicaranya nyinyir trs ya ... buzzer berkoar Covid mengganas.",1
4608,"RT @JapenSabah: LAPORAN HARIAN KES JANGKITAN COVID-19, 27 JUN 2021.

Sumber: Jawatankuasa Pengurusan Bencana COVID-19 Negeri Sabah

#JaPenS…",1
4609,RT @thewindNcloud: Kedisiplinan dalam penerapan protokol kesehatan merupakan hal yang krusial dalam upaya mencegah semakin meluasnya penula…,1
4610,"Beredar informasi vaksin COVID-19 memicu ADE (Antibody Dependent Enhancement), membuat virus jadi lebih ganas. Paka… https://t.co/gPT8Fhsqd3",1
4611,"Orang lain : kerja kerja kerja liburan 🥳
Aku : kerja kerja kerja covid 🙄",-1
4612,RT @Blood4LifeID: #BFL76_27062021 LA #BFL_URGENT #Semarang #JawaTengah dibutuhkan donor penyintas covid 19 untuk terapi #PlasmaKonvalesen |…,0
4613,"RT @_AnakKolong: BIANG KEROKNYA PENCERAMAH AGAMA ""TERTENTU"" | salah satunya ; 
.
.
S O M A D 
.
.
.
cc @YaqutCQoumas @Kemenag_RI @KemenkesR…",0
4614,"RT @TheEagle_BEN: MEDIA MEMBERITAKAN BAHAYA COVID,,MANUSIA PANIKNYA LUAR BIASA.
AL QUR'AN MEMBERI TAHU DAHSYATNYA NERAKA,,
MANUSIA PADA CUE…",0
4615,"Daftar Pustaka:
▪︎A’yuni, Qory Qurratun. Literasi Digital Remaja di Kota Surabaya. 
▪︎ Anonim. Literasi Digital.… https://t.co/j89x41QbSA",1
4616,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
4617,"RT @OposisiCerdas: Piala Wali Kota Solo Tetap Berjalan di Tengah Pandemi Covid-19, SBK: Arogansi Anak Presiden
https://t.co/Eg2tSR3kfH",0
4618,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4619,"RT @cudble: ama covid gapercaya, giliran di chat “aku janji bakal berubah” percaya",-1
4620,RT @thewindNcloud: Pemerintah menargetkan penyuntikan 2  juta dosis vaksin pada Agustus 2021 untuk menekan laju penyebaran Covid-19. Dihara…,1
4621,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4622,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
4623,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
4624,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4625,"RT @RadioElshinta: Sejak ditemukan pada 2019 lalu, COVID-19 terus berubah dan berkembang. Kini telah ada 4 varian yang masuk Variant of Con…",0
4626,"336 nakes di Kota Bogor positif Covid-19.

Selengkapnya: 👇 #Bogor https://t.co/gcuZAt6gS6",1
4627,"RT @detikcom: Singapura mulai bersiap menuju new normal, menganggap COVID-19 sebagai penyakit endemik selayaknya flu. Sejumlah pembatasan m…",1
4628,"RT @gadispartai: wah ini covid lonjakan kasus gini pasti karena orang2 pada mudik, ujar queensha kepada temannya seraya menikmati minuman d…",-1
4629,"RT @henrysubiakto: Covid-19 hanya akan reda dan hilang, jika semua pihak bisa disiplin terapkan protokol kesehatan dan mau divaksin.  Disip…",-1
4630,"Berhari² sedih, udah nyusun rencana tetiba covid naik lagi😭",0
4631,"Negatif covid, positif butuh duit. Info pesugihan ngab",-1
4632,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
4633,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
4634,"@judywheein perghh,covid pun takut kalau kau pakai mask cm ni😭✋🏻",1
4635,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
4636,"RT @IrutPagut: VIDIO.. JALAN MERDEKA KOTA BANDUNG. MASYARAKAT MULAI MARAH, MEMBONGKAR DAN MENDOBRAK PENUTUP JALAN, DENGAN ALASAN COVID YANG…",1
4637,"@keluargasehat hallo, istri saya sdg kena covid akan melahirkan dianjurkan utk ke RSUD Suwondo. Tapi kok dari pihak… https://t.co/sScdD3j8Su",1
4638,"RT @KelinciPaskah: Kalo misalnya positif Covid-19 (amit-amit ya Allah jangan), itu lapornya ke puskesmas yg dekat dg tempat tinggal atau ke…",0
4639,RT @kompascom: Gejala Covid-19 varian Delta memiliki beberapa ciri dan gejala sehingga harus diwaspada dengan tidak mendekati sejumlah loka…,-1
4640,gara gara lu semua tempat tutup lebih cepet @covid,0
4641,Marah? Iya marah bgt jing. Gw gatau sih kenapa org2 itu susah bgt utk pake masker dan nurutin prokes. Ngomel loh. A… https://t.co/eOAJhxSZCu,-1
4642,"plis kalian semua kalo mau keluar / berpergian, hati hati yaa jaga diri banget sumpah covid lagi tinggiiiiiiiii ban… https://t.co/EIr367p82T",-1
4643,RT @thewindNcloud: Kedisiplinan dalam penerapan protokol kesehatan merupakan hal yang krusial dalam upaya mencegah semakin meluasnya penula…,1
4644,2218 hrs: Aliran trafik lancar di sepanjang LSA. Hati - hati memandu. Terus berdisiplin dalam mematuhi SOP bagi mem… https://t.co/UFYIUBURQa,1
4645,Circle aku dh more kepada mls nk ambk kisah hal covid dh ni. Dorg follow sop bukn sbb tkot covid dh. Takot kena sam… https://t.co/2wzx5M5Bvl,1
4646,@bttrflybluee awas nanti kurang imun &gt; kena covid &gt; ....,0
4647,"RT @Reiza_Patters: Berkata Kasar ke Gubernur Anies Baswedan, Ternyata Kemal Arsjad Pernah Terjerumus Narkotika

https://t.co/QizQ60ocd3 

P…",-1
4648,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
4649,"RT @detikHealth: Singapura mulai bersiap menuju new normal, menganggap COVID-19 sebagai penyakit endemik selayaknya flu. Sejumlah pembatasa…",1
4650,"@lilacpricote Nah aku tu jg mikirnya apa keluarga temen2ku nih belom pernah ada yg kena covid ya, jd gatau aja sebe… https://t.co/MXCsTDvmkK",-1
4651,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
4652,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
4653,"https://t.co/dKSOO8PnGX

Pemerintah sudah usaha maksimal dalam penanganan covid, tinggal kita dukung aja, tanpa duk… https://t.co/yPhssYyfV5",1
